Time,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96
4/21/22 11:05,1698.86,33.78,131.67,128.39,16.55,14.11,89.13,170.48,6.05,25.34,4.3,25.29,239.46,265.28,16.69,347.97,348.77,337.75,346.21,100.64,0.52,0.51,61.55,279.73,162.02,81.87,-7.49,98.8,118.73,1946.15,96.19,96.0,93.73,3.01,13.34,156.72,40.82,50.07,110.23,167.82,165.46,7.62,150.45,96.8,57.72,7.91,7.92,19.74,41.65,33.9,82.25,66.05,113.26,135.03,136.48,111.56,130.14,117.36,140.21,717.62,163.32,2729.27,315.64,315.64,221.8,935.01,5.84,65.68,-0.23,36.47,63.23,199.15,211.14,312.72,254.34,261.98,265.03,206.26,306.53,466.35,1149.95,326.58,64.53,349.61,56.08,723.04,335.71,93.81,214.87,39.65,337.33,1.18,11.95,51.61,333.75,649.0
4/21/22 11:10,1699.78,33.8,131.59,128.38,16.54,14.08,88.24,170.75,6.06,25.32,4.31,25.36,239.57,265.28,16.7,347.88,348.9,337.88,346.19,100.65,0.51,0.51,62.45,282.86,162.33,81.69,-7.75,97.92,118.99,1945.26,96.19,96.0,92.98,3.02,13.2,155.72,40.78,49.83,109.24,167.34,165.04,7.7,155.44,96.96,57.61,7.91,7.92,19.47,41.77,33.91,82.24,66.09,113.49,135.11,136.49,111.96,130.18,117.67,140.24,718.41,165.48,2743.47,316.25,316.25,221.98,934.71,5.84,65.83,-0.23,36.81,63.22,199.09,211.07,312.74,254.51,262.34,265.18,206.3,306.72,466.98,1144.65,326.63,64.53,349.06,56.53,724.9,335.77,94.46,214.83,39.39,337.47,1.18,11.95,51.19,333.91,649.39
4/21/22 11:15,1702.29,33.8,131.76,128.38,16.47,14.04,88.71,170.67,6.04,25.28,4.3,25.39,239.54,265.34,16.69,347.92,348.91,337.85,346.16,100.73,0.51,0.51,63.44,288.92,161.87,81.43,-8.68,98.13,119.26,1942.93,96.07,96.0,92.53,3.0,13.32,154.5,41.37,49.76,108.33,165.86,163.97,7.88,173.43,97.14,57.43,7.91,7.92,19.13,41.9,34.0,82.24,66.11,113.72,135.21,136.7,110.66,130.39,117.96,140.45,720.64,166.8,2758.72,292.72,292.72,221.98,930.2,5.86,65.74,-0.23,37.02,63.09,198.98,210.93,312.59,254.58,262.35,264.93,206.13,306.57,468.66,1150.1,326.68,64.48,349.34,55.42,725.53,336.03,94.64,214.79,38.68,337.37,1.18,11.95,50.93,334.07,644.58
4/21/22 11:20,1702.66,33.8,131.69,128.41,16.49,14.05,89.34,170.47,6.01,25.26,4.3,25.26,239.09,265.3,16.61,347.81,348.92,337.88,346.09,100.19,0.51,0.51,64.35,294.91,159.01,81.32,-8.85,99.14,119.09,1940.45,95.93,96.0,93.17,3.0,13.3,155.62,40.36,49.82,109.31,165.98,163.72,7.83,175.74,96.53,57.47,7.91,7.92,18.78,41.96,33.99,82.25,66.12,113.73,135.38,136.59,109.65,130.33,117.7,140.54,720.06,165.53,2755.97,301.58,301.58,221.87,925.05,5.85,65.58,-0.24,36.92,62.84,199.32,211.15,312.52,254.5,263.09,264.98,206.37,306.5,470.4,1149.06,326.61,64.51,349.17,55.75,724.3,336.25,94.63,214.82,39.1,337.23,1.17,11.95,50.93,334.07,635.43
4/21/22 11:25,1700.08,33.8,131.47,128.43,16.56,14.12,88.48,170.63,6.04,25.14,4.3,25.24,239.3,264.83,16.56,347.46,348.65,337.63,345.72,99.98,0.52,0.51,64.24,292.26,154.91,81.48,-7.28,99.15,118.33,1943.18,95.93,96.0,93.08,3.01,13.08,158.41,40.63,50.06,109.5,166.33,163.66,7.69,170.74,96.13,57.3,7.9,7.91,18.8,42.09,33.96,82.27,65.96,113.12,135.07,136.1,110.52,130.01,117.45,140.06,719.29,160.62,2736.71,316.2,316.2,221.48,925.04,5.81,65.61,-0.24,36.7,62.71,199.56,211.37,312.28,254.36,262.96,264.63,206.64,306.25,470.73,1152.57,326.46,64.6,348.82,57.02,724.01,336.36,94.86,215.02,39.73,337.33,1.18,11.95,51.75,334.03,626.17
4/21/22 11:30,1698.71,33.8,131.28,128.33,16.59,14.15,88.54,170.7,6.04,24.8,4.3,25.16,239.41,264.41,16.54,347.18,348.27,337.32,345.52,99.99,0.52,0.52,62.06,284.99,156.68,81.31,-5.97,98.85,118.17,1943.74,96.04,96.0,92.84,3.01,13.0,160.39,40.58,50.07,109.19,166.19,163.5,7.72,170.7,96.28,57.5,7.9,7.91,18.94,42.24,33.92,82.32,65.89,112.66,134.67,135.53,113.09,130.44,117.83,140.42,718.49,161.61,2716.42,316.48,316.48,221.36,928.63,5.78,65.82,-0.24,36.52,62.77,199.22,211.15,312.14,254.12,262.73,264.32,206.46,305.98,469.87,1155.25,326.06,64.51,348.55,56.76,724.62,336.41,95.16,215.19,40.62,337.75,1.18,11.95,53.39,333.83,625.54
4/21/22 11:35,1696.26,33.76,131.24,128.2,16.6,14.16,87.86,170.38,6.02,24.42,4.3,25.14,239.46,264.19,16.45,347.32,348.24,337.34,345.64,100.27,0.51,0.51,60.05,271.79,158.84,81.16,-6.21,99.31,118.53,1945.37,96.18,96.0,93.27,3.0,13.18,160.87,40.46,49.88,109.62,166.4,163.82,7.58,168.27,96.54,57.56,7.93,7.94,19.06,42.35,33.93,82.3,65.94,112.35,134.63,135.47,115.91,130.63,117.94,140.53,717.43,165.26,2712.16,307.46,307.46,221.32,921.59,5.78,65.86,-0.23,36.47,62.88,198.53,210.53,312.03,253.77,262.91,264.01,205.79,305.79,469.55,1156.68,326.06,64.5,348.72,55.17,721.48,336.38,95.03,215.29,40.88,338.07,1.17,11.96,55.07,333.62,633.68
4/21/22 11:40,1695.63,33.8,131.32,128.09,16.58,14.17,88.03,170.08,6.04,24.15,4.3,25.02,239.14,264.29,16.48,347.41,348.33,337.39,345.77,100.21,0.51,0.51,62.57,269.15,157.99,81.35,-6.81,99.8,118.55,1944.63,96.26,96.0,93.8,3.01,13.18,160.15,40.5,49.9,110.75,167.9,164.82,7.32,153.63,96.69,57.81,7.95,7.96,18.96,42.55,33.98,82.26,66.08,112.56,134.8,135.7,115.35,130.33,117.67,140.21,719.7,165.43,2703.72,301.12,301.13,221.27,922.36,5.78,65.75,-0.23,36.29,62.99,198.7,210.64,312.06,253.53,262.99,264.18,205.85,305.79,469.91,1158.43,326.03,64.49,349.09,55.18,724.92,336.17,94.82,215.13,40.89,338.21,1.17,11.96,56.11,333.64,643.52
4/21/22 11:45,1699.23,33.81,131.44,128.09,16.51,14.08,88.46,170.15,6.03,24.09,4.3,25.1,239.26,264.72,16.56,347.38,348.4,337.49,345.76,100.04,0.5,0.5,64.69,270.29,155.36,81.14,-8.59,98.99,118.56,1943.15,96.18,96.0,93.48,3.02,13.18,157.17,40.89,50.0,110.4,168.37,165.46,7.06,145.23,96.95,57.85,7.91,7.92,18.9,43.07,34.05,82.23,66.25,113.65,135.02,136.09,111.5,129.84,117.4,139.92,720.44,165.26,2719.87,316.08,316.08,221.37,935.22,5.78,65.72,-0.24,36.33,62.86,198.99,210.94,312.11,253.61,262.27,264.45,206.12,305.92,469.6,1154.65,325.84,64.51,348.71,56.09,727.45,335.97,94.62,214.85,40.44,338.13,1.17,11.97,56.39,333.7,648.94
4/21/22 11:50,1701.12,33.82,131.52,128.2,16.48,14.05,88.65,170.38,6.04,24.15,4.3,25.18,239.01,264.98,16.61,347.54,348.55,337.6,345.83,99.86,0.51,0.51,67.64,278.49,155.64,80.88,-7.92,98.06,118.58,1943.32,96.05,96.0,92.32,3.02,13.18,152.81,41.3,50.01,108.74,167.11,164.13,7.18,158.72,96.77,57.54,7.84,7.85,18.68,43.82,34.03,82.3,66.24,114.9,135.31,136.52,106.42,130.18,117.8,140.32,719.0,165.52,2755.04,308.34,308.31,221.52,932.22,5.79,65.8,-0.23,36.33,62.75,199.17,211.11,312.1,253.75,262.74,264.58,206.32,306.0,469.86,1152.52,325.98,64.53,348.94,55.21,724.65,335.82,95.16,214.65,39.76,337.87,1.17,11.97,56.36,333.76,650.36
4/21/22 11:55,1700.12,33.8,131.57,128.32,16.48,14.04,88.84,170.4,6.05,24.21,4.3,25.13,239.18,265.1,16.63,347.53,348.59,337.61,345.77,99.83,0.51,0.51,69.28,289.51,158.21,80.79,-5.25,98.46,118.59,1947.14,95.95,96.0,92.26,3.01,13.18,150.52,41.84,49.97,108.13,165.62,163.08,7.3,173.05,96.34,57.16,7.77,7.78,18.9,44.49,33.88,82.32,65.96,115.47,135.35,136.72,103.51,130.48,117.87,140.47,717.5,165.24,2766.91,287.42,287.4,221.63,932.4,5.8,65.73,-0.23,36.65,63.02,199.29,211.12,312.24,253.87,262.18,264.71,206.4,306.06,469.9,1155.5,326.13,64.48,349.05,54.85,725.52,335.81,95.9,214.69,40.17,337.85,1.18,11.98,56.37,333.82,649.42
4/21/22 12:00,1697.32,33.8,131.47,128.39,16.51,14.08,89.12,170.42,6.04,24.19,4.31,25.22,238.99,265.15,16.68,348.1,349.07,337.97,346.29,100.54,0.51,0.51,64.76,287.14,156.23,81.59,-5.9,99.01,118.61,1945.78,96.01,96.0,92.35,3.0,13.18,150.17,41.12,49.98,108.43,165.45,162.52,7.41,176.65,95.57,56.99,7.75,7.76,19.01,44.89,33.79,82.31,65.68,115.14,135.1,136.68,102.04,130.15,117.34,140.24,718.74,163.62,2746.84,315.66,315.66,221.71,928.61,5.81,65.7,-0.23,36.7,63.1,199.34,211.35,312.62,254.04,262.22,265.07,206.56,306.35,468.89,1152.42,326.59,64.49,349.65,55.47,724.74,335.81,94.57,214.76,39.68,337.96,1.18,11.97,56.27,333.75,649.58
4/21/22 12:05,1697.23,33.82,131.34,128.27,16.54,14.12,88.98,170.69,6.04,24.05,4.3,25.27,239.13,265.26,16.72,347.67,348.65,337.61,345.92,100.36,0.5,0.5,64.09,281.91,158.52,81.36,-7.99,99.52,118.9,1946.27,96.03,96.0,93.03,3.0,13.12,151.5,40.43,49.94,109.48,166.17,163.27,7.34,170.06,95.17,56.98,7.78,7.79,18.92,44.99,33.78,82.4,65.49,114.22,134.79,136.21,104.16,129.89,117.34,139.86,720.96,165.92,2763.93,314.0,314.0,221.73,933.83,5.85,65.75,-0.24,36.75,62.83,199.26,211.26,312.57,254.27,262.59,265.05,206.54,306.45,469.27,1149.11,326.47,64.53,348.87,56.17,722.71,335.8,94.45,214.65,38.72,337.69,1.18,11.97,55.83,334.01,650.31
4/21/22 12:10,1699.05,33.8,131.46,128.15,16.55,14.11,89.29,170.67,6.04,23.99,4.3,25.17,239.45,265.31,16.73,347.53,348.63,337.64,345.82,100.5,0.51,0.51,65.9,285.51,159.72,81.73,-6.51,99.19,118.81,1946.55,96.04,96.0,93.24,3.01,13.06,153.86,40.55,50.01,109.86,166.9,164.05,7.23,159.53,95.6,56.83,7.83,7.84,18.96,44.38,33.92,82.4,65.55,113.36,134.34,135.74,107.67,130.2,117.65,140.25,720.7,164.43,2746.51,291.66,291.69,221.51,934.82,5.91,65.8,-0.24,36.83,62.92,199.32,211.17,312.31,254.32,262.24,264.69,206.48,306.18,469.91,1153.48,326.18,64.47,348.99,56.37,720.7,335.97,95.35,214.67,39.13,337.47,1.18,11.97,55.53,333.9,649.92
4/21/22 12:15,1694.65,33.8,131.52,128.19,16.59,14.16,87.74,170.44,6.04,23.87,4.3,25.19,239.37,265.34,16.69,347.37,348.46,337.51,345.71,100.02,0.51,0.5,66.7,289.44,157.77,81.2,-7.01,98.31,118.69,1944.77,95.9,96.0,92.37,3.02,13.18,155.6,40.73,50.03,108.66,166.4,163.59,7.28,163.07,96.11,57.12,7.86,7.87,19.22,43.34,34.04,82.37,65.68,113.04,134.07,135.54,110.58,130.23,117.61,140.13,718.74,164.85,2745.75,313.9,313.9,221.46,930.95,5.94,65.82,-0.24,36.89,63.04,199.42,211.23,312.29,254.15,259.24,264.51,206.54,306.11,472.58,1152.52,326.32,64.43,348.87,54.27,723.11,336.18,94.8,214.86,39.09,337.62,1.17,11.97,55.36,333.82,649.47
4/21/22 12:20,1695.86,33.82,131.6,128.27,16.59,14.16,88.69,170.57,6.03,23.71,4.3,25.15,238.88,265.36,16.67,348.19,349.15,338.07,346.41,99.56,0.51,0.51,68.65,302.46,154.07,80.88,-8.9,98.01,118.4,1943.59,95.71,96.0,91.64,3.01,13.18,156.31,41.57,49.93,107.57,165.12,162.38,7.49,177.93,96.47,56.91,7.9,7.92,19.17,42.31,34.09,82.36,65.82,112.73,134.13,135.74,112.53,130.23,117.54,140.09,719.24,163.62,2738.35,286.65,286.64,221.29,929.41,5.97,65.91,-0.24,36.76,62.72,199.77,211.54,312.23,254.02,259.55,264.49,206.85,305.94,472.21,1150.94,326.19,64.51,349.61,55.91,725.24,336.16,94.42,214.9,38.97,337.66,1.18,11.95,55.03,333.66,649.79
4/21/22 12:25,1699.36,33.8,131.6,128.46,16.59,14.16,88.42,170.49,6.03,23.34,4.3,25.13,239.29,265.29,16.66,347.85,348.85,337.88,346.17,99.63,0.52,0.51,63.9,304.87,156.37,80.85,-7.73,98.5,118.35,1945.26,95.68,96.0,91.6,3.0,13.18,157.54,42.29,49.94,107.19,164.26,161.42,7.7,189.5,96.91,57.59,7.97,7.98,18.92,41.03,34.26,82.36,66.1,112.41,134.45,135.97,113.74,130.06,117.21,140.15,721.43,163.28,2747.23,309.59,309.62,221.54,931.7,6.0,66.05,-0.24,36.59,62.56,199.83,211.67,312.39,253.98,260.74,264.83,206.98,306.24,471.28,1152.34,326.2,64.57,349.39,56.7,721.74,336.11,95.14,214.95,39.79,338.0,1.18,11.95,54.65,333.83,650.07
4/21/22 12:30,1701.38,33.77,131.32,128.48,16.6,14.18,88.44,170.67,6.04,23.12,4.31,25.25,239.25,265.17,16.64,347.52,348.66,337.65,345.8,99.67,0.51,0.51,56.16,296.46,157.16,80.81,-6.42,99.19,118.32,1944.87,95.74,96.0,92.12,2.99,13.09,160.84,41.01,50.02,108.04,164.35,161.83,7.72,191.17,96.59,57.87,8.01,8.02,19.08,39.88,34.48,82.33,66.43,112.38,134.6,136.07,112.73,129.82,117.2,139.9,720.37,163.41,2753.28,315.23,315.23,221.43,931.99,6.0,66.18,-0.23,36.32,62.81,199.96,211.8,312.33,254.06,262.11,264.73,207.07,306.21,471.63,1154.81,326.16,64.48,349.11,56.22,722.74,336.14,95.06,214.81,39.13,338.16,1.18,11.96,54.52,333.82,648.97
4/21/22 12:35,1702.15,33.79,131.32,128.28,16.56,14.12,87.91,170.6,6.04,22.85,4.3,25.13,239.1,265.12,16.57,347.22,348.43,337.45,345.51,99.8,0.5,0.5,54.12,289.68,160.25,80.69,-6.24,99.74,118.65,1944.77,95.78,96.0,92.97,2.99,13.18,163.51,40.06,50.07,109.56,165.78,162.74,7.59,176.24,95.55,57.99,8.03,8.04,19.35,39.19,34.65,82.31,66.49,112.34,134.7,135.84,112.62,129.93,117.3,139.91,718.56,165.84,2766.57,283.14,283.07,221.53,934.39,6.03,66.0,-0.23,36.34,62.79,200.55,212.27,312.21,254.08,262.19,264.71,207.56,306.08,472.53,1153.07,326.07,64.45,348.66,56.92,722.02,336.28,94.81,214.66,38.15,337.91,1.17,11.97,54.42,333.87,649.79
4/21/22 12:40,1704.35,33.8,131.43,128.13,16.53,14.1,88.65,170.19,6.04,22.67,4.3,24.93,239.46,264.99,16.53,347.28,348.34,337.43,345.61,99.98,0.5,0.5,54.47,288.57,157.84,81.05,-6.05,99.23,118.61,1944.63,95.83,96.0,93.28,3.0,13.18,164.47,40.1,50.07,110.07,166.84,163.88,7.43,161.37,95.42,57.97,8.02,8.03,19.45,39.39,34.64,82.35,66.46,112.52,134.52,135.54,113.38,129.7,117.01,139.97,719.3,164.88,2768.97,280.79,280.79,221.47,937.12,6.07,65.87,-0.23,36.19,62.86,201.36,212.93,312.15,254.11,262.0,264.88,208.23,305.99,472.35,1146.79,326.1,64.48,348.97,56.92,722.54,336.31,94.97,214.53,38.32,337.57,1.17,11.97,54.28,333.78,650.17
4/21/22 12:45,1704.2,33.8,131.4,128.21,16.55,14.1,87.71,170.27,6.04,22.52,4.3,25.07,239.35,264.77,16.53,347.25,348.19,337.26,345.58,99.95,0.5,0.5,54.7,288.33,156.08,81.22,-5.06,98.15,118.49,1945.6,95.85,96.0,92.39,3.02,13.08,163.36,40.46,49.92,108.73,166.27,163.39,7.49,165.45,95.77,57.71,7.97,7.99,19.63,40.39,34.57,82.36,66.41,113.16,134.43,135.58,113.76,129.62,116.94,139.72,718.9,163.44,2768.27,314.47,314.47,221.55,939.76,6.02,65.96,-0.23,36.22,63.05,201.77,213.27,312.3,254.23,262.77,265.09,208.74,306.1,471.61,1147.05,326.15,64.46,348.75,56.16,723.73,336.18,95.9,214.21,39.06,337.38,1.17,11.97,54.13,333.69,649.39
4/21/22 12:50,1708.55,33.76,131.3,128.18,16.52,14.09,89.32,170.48,6.06,22.4,4.3,25.13,239.13,264.59,16.58,347.28,348.09,337.11,345.5,99.9,0.5,0.5,53.78,284.03,158.55,80.68,-5.92,98.65,118.68,1947.19,95.87,96.0,92.23,3.0,13.27,161.15,41.02,49.92,108.21,165.26,162.49,7.61,174.8,95.81,57.83,7.93,7.94,19.92,41.88,34.47,82.42,66.28,113.72,134.61,135.83,113.24,129.92,117.41,139.94,721.09,165.58,2785.59,288.18,288.18,221.77,936.32,6.0,65.98,-0.23,36.43,62.98,201.84,213.41,312.43,254.38,262.91,265.24,208.9,306.26,471.51,1140.83,326.38,64.51,348.63,55.65,722.9,336.0,94.72,213.83,37.48,337.12,1.17,11.97,54.05,333.61,649.29
4/21/22 12:55,1710.33,33.76,131.42,128.15,16.51,14.08,88.45,170.28,6.08,22.27,4.3,25.07,239.2,264.5,16.58,347.4,348.13,337.22,345.69,99.92,0.5,0.5,52.57,278.62,159.99,80.73,-7.47,99.56,118.85,1944.58,95.92,96.0,93.31,3.0,13.41,158.52,40.48,49.98,109.76,166.29,163.42,7.5,165.65,95.64,57.64,7.91,7.92,19.85,43.49,34.38,82.41,66.15,113.83,134.86,135.84,112.64,129.81,117.15,139.94,721.62,165.81,2803.95,296.96,297.0,221.85,935.62,6.02,65.72,-0.24,36.84,62.96,201.96,213.5,312.31,254.5,263.04,265.27,208.92,306.22,471.48,1138.58,326.16,64.53,348.83,56.85,726.29,335.88,94.43,213.47,35.19,336.65,1.17,11.97,53.79,333.54,649.61
4/21/22 13:00,1710.35,33.76,131.47,128.28,16.56,14.1,88.31,170.45,6.08,22.22,4.31,25.22,239.46,264.54,16.57,347.28,348.16,337.25,345.55,99.56,0.49,0.49,52.32,280.42,156.22,80.65,-6.85,99.18,118.67,1946.01,95.83,96.0,93.56,3.01,13.53,159.15,40.55,50.05,110.38,167.31,164.52,7.35,155.46,95.5,57.54,7.85,7.86,19.92,43.6,34.24,82.44,66.15,114.22,134.67,135.76,110.0,129.42,116.91,139.53,719.71,164.59,2818.92,315.66,315.66,221.66,940.62,6.04,65.72,-0.24,36.92,62.95,202.15,213.63,312.31,254.62,262.73,265.26,209.08,306.25,472.41,1139.45,326.35,64.5,348.7,56.21,726.81,335.87,95.52,213.3,35.5,336.4,1.17,11.97,53.45,333.59,649.03
4/21/22 13:05,1712.14,33.8,131.5,128.27,16.53,14.11,87.46,170.62,6.06,22.2,4.3,25.24,239.15,264.56,16.52,347.19,348.04,337.03,345.37,99.55,0.5,0.49,53.1,284.84,151.84,80.51,-6.34,98.29,118.73,1946.93,95.74,96.0,92.72,3.02,13.61,157.32,40.72,50.02,108.97,166.51,164.06,7.45,162.79,95.35,57.07,7.77,7.78,19.98,44.13,34.05,82.53,65.84,114.64,134.29,135.61,110.16,129.78,117.38,139.81,719.1,165.18,2842.76,285.15,285.15,221.86,943.17,6.09,65.89,-0.23,37.07,62.99,202.27,213.7,312.43,254.7,262.7,265.28,209.22,306.33,473.2,1138.8,326.61,64.5,348.5,55.8,726.14,335.92,95.06,213.31,36.85,336.21,1.17,11.98,53.23,333.53,650.03
4/21/22 13:10,1710.8,33.78,131.64,128.4,16.53,14.1,88.11,170.44,6.05,22.19,4.3,25.19,239.4,264.58,16.45,347.17,348.0,337.06,345.4,99.75,0.49,0.49,52.95,286.39,148.31,80.59,-6.81,98.54,118.69,1947.55,95.73,96.0,92.6,3.0,13.61,155.2,40.83,49.94,108.62,165.88,163.17,7.66,170.86,95.62,56.9,7.76,7.77,19.98,44.78,33.9,82.64,65.53,114.44,134.29,135.64,112.81,129.99,117.37,140.12,723.18,164.33,2846.87,302.87,302.87,221.79,933.47,6.11,65.76,-0.24,37.03,63.04,202.15,213.54,312.44,254.71,262.59,265.16,209.11,306.2,474.53,1133.42,326.47,64.49,348.75,55.35,726.37,335.88,95.76,213.38,34.32,336.35,1.17,11.96,52.95,333.44,650.08
4/21/22 13:15,1708.54,33.76,131.4,128.39,16.55,14.12,88.24,170.67,6.01,22.31,4.31,25.29,239.35,264.59,16.44,347.31,348.07,337.01,345.46,99.37,0.49,0.49,53.03,287.97,145.76,80.28,-8.31,98.98,118.48,1947.45,95.67,96.0,93.08,3.0,13.61,154.54,40.7,49.94,109.22,166.1,163.6,7.75,170.07,95.7,56.75,7.79,7.8,20.22,44.95,33.81,82.7,65.48,113.94,134.35,135.75,112.4,129.83,117.3,139.97,721.54,164.01,2852.28,306.54,306.54,221.66,943.38,6.13,65.73,-0.24,36.79,62.99,202.21,213.55,312.55,254.63,262.62,265.1,209.13,306.2,475.76,1144.1,326.47,64.48,348.71,54.34,722.74,335.85,95.79,213.44,37.46,335.69,1.17,11.94,52.54,333.45,648.78
4/21/22 13:20,1709.87,33.76,131.45,128.28,16.55,14.12,88.24,170.57,5.99,22.17,4.3,25.22,239.31,264.47,16.37,347.38,348.14,337.08,345.57,99.25,0.49,0.49,52.22,288.39,143.2,80.13,-7.96,98.69,118.44,1947.99,95.92,96.0,93.03,3.01,13.61,154.34,40.75,49.97,109.22,166.24,163.97,7.71,167.8,95.9,57.33,7.81,7.82,20.25,44.83,33.93,82.72,65.64,113.63,134.24,135.65,112.48,129.89,117.32,139.8,721.27,164.06,2861.0,281.35,281.35,221.78,937.43,6.16,65.79,-0.24,36.42,62.75,202.5,213.8,312.68,254.54,262.92,265.12,209.37,306.27,476.25,1145.74,326.81,64.46,348.9,54.5,724.55,335.66,95.3,213.52,37.07,336.26,1.17,11.95,52.33,333.29,648.74
4/21/22 13:25,1711.3,33.76,131.48,128.32,16.56,14.12,87.36,170.52,6.0,22.09,4.31,25.24,239.33,264.39,16.36,347.24,348.11,337.06,345.46,99.39,0.49,0.49,50.16,284.5,141.49,80.28,-5.72,98.55,118.43,1947.36,96.15,96.0,93.04,3.0,13.61,154.72,40.63,49.94,108.96,166.06,163.91,7.78,166.57,95.87,57.36,7.82,7.83,20.01,44.29,33.98,82.72,65.71,113.63,134.21,135.58,112.12,129.61,117.01,139.48,723.03,163.71,2869.51,314.88,314.88,221.8,938.7,6.17,65.67,-0.24,35.98,62.85,202.52,213.82,312.69,254.59,264.38,265.25,209.44,306.39,476.13,1149.53,326.77,64.51,348.4,55.01,725.54,335.5,93.85,213.52,34.88,336.29,1.17,11.94,52.04,333.37,649.85
4/21/22 13:30,1713.82,33.79,131.39,128.29,16.53,14.08,87.45,170.69,6.04,22.19,4.31,25.4,239.23,264.48,16.42,347.13,347.92,336.95,345.41,99.52,0.49,0.49,48.82,278.18,145.72,80.52,-7.33,98.61,118.45,1947.13,96.39,96.0,93.32,3.0,13.61,154.75,40.34,50.0,109.67,166.79,164.25,7.77,156.98,95.75,57.34,7.83,7.84,19.74,43.65,34.01,82.75,65.73,113.47,134.25,135.67,110.98,129.68,117.27,139.53,726.97,163.51,2881.65,313.26,313.26,221.57,945.35,6.23,65.58,-0.24,35.81,62.76,202.51,213.79,312.16,254.58,264.33,264.85,209.43,306.08,476.74,1141.95,326.18,64.66,348.66,56.6,726.43,335.63,93.89,213.37,30.37,336.15,1.17,11.94,51.66,333.38,649.95
4/21/22 13:35,1714.79,33.76,131.44,128.21,16.5,14.08,87.77,170.64,6.05,22.29,4.3,25.26,239.38,264.58,16.43,347.21,348.21,337.25,345.53,99.75,0.49,0.48,49.0,274.06,144.2,80.64,-7.13,98.24,118.46,1945.66,96.48,96.0,93.46,3.02,13.34,155.16,40.37,50.03,109.85,167.3,164.98,7.71,151.51,95.66,57.26,7.84,7.85,19.58,43.62,34.05,82.77,65.72,113.26,134.21,135.63,110.55,130.01,117.65,139.8,726.8,163.5,2867.07,287.68,287.71,221.46,944.61,6.28,65.56,-0.24,36.13,62.71,202.26,213.47,311.89,254.4,265.2,264.49,209.16,305.91,478.59,1150.69,325.85,64.52,348.63,56.56,725.15,335.96,95.03,213.38,33.1,335.63,1.17,11.94,51.3,333.4,648.85
4/21/22 13:40,1714.03,33.8,131.44,128.14,16.53,14.08,87.57,170.5,6.03,22.43,4.3,25.34,239.02,264.55,16.44,347.26,348.25,337.22,345.53,99.15,0.48,0.48,51.8,277.21,138.21,80.03,-6.86,97.99,118.29,1946.78,96.38,96.0,92.94,3.01,13.44,155.24,40.46,50.02,109.12,166.9,164.47,7.84,161.94,96.0,57.38,7.86,7.86,19.58,43.25,34.12,82.85,65.75,113.19,134.29,135.64,112.07,129.8,117.52,139.6,725.71,163.94,2881.55,314.28,314.3,221.38,943.59,6.3,65.55,-0.24,36.46,62.65,202.05,213.3,311.96,254.18,265.38,264.46,208.91,305.88,478.85,1150.89,325.88,64.46,348.77,55.88,725.37,335.97,95.64,213.59,35.31,336.58,1.16,11.96,51.37,333.29,644.11
4/21/22 13:45,1717.53,33.76,131.49,128.17,16.5,14.07,87.57,170.58,6.01,22.63,4.3,25.33,239.03,264.28,16.37,347.21,348.45,337.33,345.37,99.12,0.48,0.48,54.0,280.7,133.67,80.16,-6.7,98.51,118.08,1948.58,96.29,96.0,93.17,3.0,13.61,155.84,40.18,49.99,109.43,166.53,164.36,7.93,164.96,96.1,57.21,7.88,7.89,19.69,42.58,34.13,82.98,65.75,113.03,134.41,135.79,112.96,129.89,117.6,139.61,727.5,162.46,2880.34,297.58,297.58,221.29,942.71,6.29,65.65,-0.24,36.89,62.75,202.11,213.28,312.22,254.05,265.26,264.56,208.99,305.95,478.51,1157.65,326.19,64.47,348.7,56.05,725.88,335.8,95.55,213.75,39.37,337.0,1.16,11.96,51.85,333.25,640.94
4/21/22 13:50,1716.51,33.8,131.44,128.23,16.5,14.1,87.63,170.38,6.02,22.74,4.3,25.31,239.02,264.18,16.3,347.29,348.36,337.32,345.48,99.26,0.48,0.48,53.3,281.57,138.0,80.12,-7.81,98.58,118.07,1946.86,96.28,96.0,93.3,3.01,13.61,156.87,40.29,50.04,109.72,166.88,164.66,7.86,158.43,95.98,57.11,7.9,7.91,19.81,41.77,34.12,83.08,65.76,112.71,134.56,135.83,113.38,129.86,117.53,139.75,729.59,163.14,2859.87,308.77,308.77,221.3,937.88,6.34,65.62,-0.24,37.26,62.76,202.03,213.35,312.23,254.05,264.84,264.62,208.98,305.95,478.55,1162.28,326.09,64.55,348.8,55.6,727.4,335.77,93.91,213.75,29.03,337.19,1.16,11.95,52.42,333.32,642.96
